variant,base_variant,split_id,experiment_group,history_strategy,freq_strategy,deploy_context_mode,group,value,n_trials,global_bce,pattern_bce,model_bce,improvement_vs_pattern
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context,z_window_summary,frequency,27.5,166,0.03631548210978508,0.034500643610954285,0.032543282955884933,0.05673403305577379
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context,z_window_summary,frequency,28.0,149,0.041139598935842514,0.038920097053050995,0.036848749965429306,0.0532205016035363
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context,z_window_summary,frequency,28.5,144,0.04036850482225418,0.03798693045973778,0.03574361279606819,0.05905498645243977
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context,z_window_summary,frequency,29.0,157,0.038555774837732315,0.0366102010011673,0.0339292511343956,0.07322958611142881
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context,z_window_summary,frequency,29.5,177,0.04654214531183243,0.044165465980768204,0.04181768372654915,0.05315877919733472
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context,z_window_summary,frequency,30.0,188,0.04105006903409958,0.03892815485596657,0.03709997609257698,0.046962892799666825
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context,z_window_summary,frequency,30.5,178,0.038033101707696915,0.03577813133597374,0.03397035226225853,0.05052748721668276
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context,z_window_summary,frequency,31.0,175,0.04309714213013649,0.040891729295253754,0.038582343608140945,0.0564756180996448
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context,z_window_summary,frequency,31.5,178,0.043943922966718674,0.041861485689878464,0.03901161625981331,0.06807855438236905
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context,z_window_summary,frequency,32.0,181,0.040226347744464874,0.03758580610156059,0.03585084527730942,0.046160000388527994
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context,z_window_summary,frequency,32.5,163,0.04022081196308136,0.038262754678726196,0.0363650806248188,0.049595855547809965
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context,z_window_summary,frequency,33.0,165,0.03944810479879379,0.03762279078364372,0.03568320348858833,0.05155351994511298
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context,z_window_summary,frequency,33.5,207,0.03983393311500549,0.037490371614694595,0.03576609492301941,0.045992520676944815
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context,z_window_summary,frequency,34.0,192,0.043493129312992096,0.041425615549087524,0.039264485239982605,0.05216893654951429
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context,z_window_summary,frequency,34.5,186,0.04527309909462929,0.04322044178843498,0.04084932431578636,0.05486101887285866
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context,z_window_summary,frequency,35.0,193,0.04067200794816017,0.039251700043678284,0.037285078316926956,0.05010284203137498
