variant,base_variant,split_id,experiment_group,history_strategy,freq_strategy,deploy_context_mode,group,value,n_trials,global_bce,pattern_bce,model_bce,improvement_vs_pattern
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,baseline,H24_D64_embedding,direct_rbf16_plus_context,z_window_summary,frequency,16.0,75,0.0329764783382415,0.0304783880710601,0.0291558317840099,0.0433932491431868
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,baseline,H24_D64_embedding,direct_rbf16_plus_context,z_window_summary,frequency,16.5,92,0.0269495733082294,0.0251229163259267,0.0235971044749021,0.0607338666908663
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,baseline,H24_D64_embedding,direct_rbf16_plus_context,z_window_summary,frequency,17.0,83,0.031287670135498,0.0293199736624956,0.0279341954737901,0.0472639643083325
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,baseline,H24_D64_embedding,direct_rbf16_plus_context,z_window_summary,frequency,17.5,109,0.0359300151467323,0.0342157632112503,0.0329132676124572,0.0380671210152858
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,baseline,H24_D64_embedding,direct_rbf16_plus_context,z_window_summary,frequency,18.0,103,0.0300914961844682,0.0290054082870483,0.0269933249801397,0.0693692461418326
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,baseline,H24_D64_embedding,direct_rbf16_plus_context,z_window_summary,frequency,18.5,100,0.0316228941082954,0.029688848182559,0.0278669744729995,0.0613655908224057
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,baseline,H24_D64_embedding,direct_rbf16_plus_context,z_window_summary,frequency,19.0,100,0.0324495434761047,0.0304337255656719,0.0292314756661653,0.0395038687232778
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,baseline,H24_D64_embedding,direct_rbf16_plus_context,z_window_summary,frequency,19.5,123,0.0331731401383876,0.0314102433621883,0.0300522353500127,0.0432345587557697
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,baseline,H24_D64_embedding,direct_rbf16_plus_context,z_window_summary,frequency,20.0,103,0.0348814390599727,0.0330122113227844,0.0313462615013122,0.0504646539785827
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,baseline,H24_D64_embedding,direct_rbf16_plus_context,z_window_summary,frequency,20.5,131,0.0381617993116378,0.0362771488726139,0.0344945862889289,0.0491373395948048
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,baseline,H24_D64_embedding,direct_rbf16_plus_context,z_window_summary,frequency,21.0,131,0.0436444990336895,0.0419449247419834,0.0392717495560646,0.063730599169324
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,baseline,H24_D64_embedding,direct_rbf16_plus_context,z_window_summary,frequency,21.5,129,0.0327260419726371,0.0312156174331903,0.0297911763191223,0.0456323222539714
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,baseline,H24_D64_embedding,direct_rbf16_plus_context,z_window_summary,frequency,22.0,112,0.0310691241174936,0.0289296694099903,0.0277292169630527,0.0414955466626593
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,baseline,H24_D64_embedding,direct_rbf16_plus_context,z_window_summary,frequency,22.5,124,0.0380786657333374,0.0363142564892768,0.0340641252696514,0.0619627506428475
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,baseline,H24_D64_embedding,direct_rbf16_plus_context,z_window_summary,frequency,23.0,140,0.0353138074278831,0.0337247736752033,0.0320672877132892,0.0491474302504439
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,baseline,H24_D64_embedding,direct_rbf16_plus_context,z_window_summary,frequency,23.5,120,0.0383213348686695,0.0359963215887546,0.0345542393624782,0.0400619330705976
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,baseline,H24_D64_embedding,direct_rbf16_plus_context,z_window_summary,frequency,24.0,117,0.0346035324037075,0.0324513986706733,0.0309669896960258,0.0457425268387274
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,baseline,H24_D64_embedding,direct_rbf16_plus_context,z_window_summary,frequency,24.5,132,0.0379181168973445,0.0355098880827426,0.0343088433146476,0.0338228260617556
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,baseline,H24_D64_embedding,direct_rbf16_plus_context,z_window_summary,frequency,25.0,112,0.0366767980158329,0.0347310826182365,0.032647218555212,0.0599999742573624
