variant,base_variant,split_id,experiment_group,history_strategy,freq_strategy,deploy_context_mode,group,value,n_trials,global_bce,pattern_bce,model_bce,improvement_vs_pattern,baseline_model_bce,baseline_improvement_vs_pattern,delta_bce_vs_baseline,delta_improvement_vs_baseline
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,pattern,12.0,552,0.0333683714270591,0.032706432044506,0.0306510552763938,0.0628431974883496,0.0307545252144336,0.0596796014746059,-0.00010346993803980048,0.0031635960137436983
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,pattern,13.0,551,0.0506133325397968,0.0497575923800468,0.0472648851573467,0.0500970224535967,0.0470912493765354,0.0535866563467538,0.00017363578081129594,-0.0034896338931571028
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,pattern,14.0,557,0.0292822178453207,0.0282771904021501,0.0265345051884651,0.0616286550714927,0.0266183502972126,0.0586635405196202,-8.384510874749965e-05,0.002965114551872497
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,pattern,15.0,556,0.0484639704227447,0.0476864464581012,0.0449640154838562,0.0570902463163632,0.0450632162392139,0.0550099748194107,-9.920075535770068e-05,0.0020802714969524946
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,frequency,1.0,7,0.0298033468425273,0.0286017190665006,0.0284010861068964,0.0070147168125726,0.0283056255429983,0.0103522981543142,9.546056389810043e-05,-0.0033375813417415995
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,frequency,1.5,12,0.0329835936427116,0.0309236329048872,0.0279191490262746,0.0971581795662076,0.0291169825941324,0.0584229646080571,-0.0011978335678577978,0.03873521495815051
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,frequency,2.0,15,0.0367873162031173,0.0343135111033916,0.0301141515374183,0.1223821005469243,0.0313848815858364,0.085349164902736,-0.001270730048418097,0.0370329356441883
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,frequency,2.5,7,0.0370540730655193,0.0346381068229675,0.030969925224781,0.1059001756918835,0.030518788844347,0.1189244550712317,0.00045113638043400156,-0.013024279379348205
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,frequency,3.0,15,0.0345187596976757,0.0344505123794078,0.0306387320160865,0.1106450993048138,0.0317154042422771,0.0793923790452996,-0.0010766722261905982,0.0312527202595142
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,frequency,3.5,24,0.0352206751704216,0.0340110175311565,0.0318944416940212,0.062232064512518,0.0307825338095426,0.0949246437174765,0.0011119078844785968,-0.0326925792049585
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,frequency,4.0,25,0.0268768612295389,0.0257003027945756,0.0228609554469585,0.1104791398884382,0.0232796669006347,0.0941870573778541,-0.00041871145367619947,0.016292082510584102
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,frequency,4.5,20,0.0302043408155441,0.0304990913718938,0.0284202564507722,0.0681605525808328,0.0281342472881078,0.0775381815461331,0.0002860091626643996,-0.009377628965300297
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,frequency,5.0,25,0.026404283940792,0.0262545049190521,0.0226150806993246,0.1386209426134138,0.0227856878191232,0.1321227389594247,-0.00017060711979859783,0.006498203653989093
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,frequency,5.5,29,0.0245934482663869,0.0231352634727954,0.0213833823800086,0.0757234122207775,0.020635625347495,0.1080445065274361,0.0007477570325136011,-0.032321094306658596
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,frequency,6.0,38,0.0265762321650981,0.0263816490769386,0.023129554465413,0.1232710890074091,0.0232429038733243,0.1189745642685373,-0.00011334940791130066,0.004296524738871807
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,frequency,6.5,34,0.0291636362671852,0.0274100247770547,0.0241260193288326,0.1198103786820081,0.0245053321123123,0.1059719094881671,-0.00037931278347970096,0.013838469193841005
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,frequency,7.0,36,0.0233879275619983,0.0230103656649589,0.0198791064321994,0.1360803769202101,0.0201357584446668,0.124926620556476,-0.0002566520124674017,0.0111537563637341
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,frequency,7.5,44,0.0263289157301187,0.026343896985054,0.0237736459821462,0.0975653300028451,0.0247465670108795,0.0606337769647645,-0.0009729210287332986,0.03693155303808061
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,frequency,8.0,42,0.0272365380078554,0.02616922929883,0.0236476734280586,0.0963557559138412,0.0248358529061079,0.0509520696041951,-0.001188179478049299,0.0454036863096461
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,frequency,8.5,44,0.0283087752759456,0.02713218703866,0.0255514960736036,0.0582588850211053,0.0254568308591842,0.061747922387849,9.466521441939962e-05,-0.0034890373667436983
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,frequency,9.0,48,0.0204459521919488,0.0193231385201215,0.0162002574652433,0.1616135521476656,0.0173743199557065,0.1008541424254467,-0.0011740624904631979,0.060759409722218896
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,frequency,9.5,48,0.029975302517414,0.0283506400883197,0.025832800194621,0.0888106894890186,0.0258614793419837,0.0877991021924579,-2.8679147362702107e-05,0.001011587296560701
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,frequency,10.0,59,0.0270154383033514,0.0263479556888341,0.0241763107478618,0.082421762303655,0.0235969461500644,0.1044107395373961,0.0005793645977974007,-0.021988977233741103
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,frequency,10.5,56,0.0309010781347751,0.0301739666610956,0.0282448735088109,0.0639323683873446,0.0287546478211879,0.0470378606780137,-0.0005097743123770003,0.016894507709330903
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,frequency,11.0,68,0.0232698824256658,0.0224534496665,0.0195965152233839,0.1272381075313631,0.0202095005661249,0.0999378328811133,-0.0006129853427409987,0.02730027465024981
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,frequency,11.5,56,0.0285504851490259,0.0265074074268341,0.0242837760597467,0.0838871690196426,0.0244823023676872,0.076397703726273,-0.00019852630794050044,0.007489465293369607
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,frequency,12.0,71,0.030210169032216,0.0283358953893184,0.0256924182176589,0.0932907584298874,0.0259068515151739,0.0857232086994579,-0.0002144332975150022,0.007567549730429501
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,frequency,12.5,72,0.0247606318444013,0.0233200993388891,0.0212395172566175,0.0892184056352603,0.0215804520994424,0.0745986204503668,-0.00034093484282489775,0.0146197851848935
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,frequency,13.0,70,0.0296174511313438,0.0283055398613214,0.0266362000256776,0.05897572856135,0.0264408010989427,0.0658789329408549,0.00019539892673490003,-0.006903204379504896
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,frequency,13.5,70,0.0268336273729801,0.0254190545529127,0.0233308039605617,0.0821529608036374,0.0229996647685766,0.0951801641284434,0.0003311391919850991,-0.013027203324806003
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,frequency,14.0,80,0.032210174947977,0.0305869374424219,0.0288807582110166,0.055781303199022,0.0291871465742588,0.0457643355369635,-0.0003063883632422014,0.0100169676620585
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,frequency,14.5,76,0.0349589064717292,0.0331125073134899,0.0316962860524654,0.042769979561394,0.0316261276602745,0.0448887678345596,7.015839219089853e-05,-0.0021187882731655977
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,frequency,15.0,81,0.0294707287102937,0.0287013687193393,0.0264009665697813,0.0801495626237513,0.0265679527074098,0.0743315077685472,-0.0001669861376284998,0.005818054855204091
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,frequency,15.5,96,0.0298475492745637,0.0285550877451896,0.0264756996184587,0.072820232432352,0.0266388747841119,0.0671058334044339,-0.000163175165653201,0.005714399027918093
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,frequency,16.0,75,0.0329764783382415,0.0304783880710601,0.0291503742337226,0.0435723121000112,0.0291558317840099,0.0433932491431868,-5.457550287298746e-06,0.0001790629568244051
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,frequency,16.5,92,0.0269495733082294,0.0251229163259267,0.0237968247383832,0.052784142188738,0.0235971044749021,0.0607338666908663,0.0001997202634810985,-0.007949724502128303
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,frequency,17.0,83,0.031287670135498,0.0293199736624956,0.0277583505958318,0.0532614075523975,0.0279341954737901,0.0472639643083325,-0.00017584487795829773,0.0059974432440650025
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,frequency,17.5,109,0.0359300151467323,0.0342157632112503,0.0327324792742729,0.0433508943763579,0.0329132676124572,0.0380671210152858,-0.00018078833818430118,0.005283773361072094
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,frequency,18.0,103,0.0300914961844682,0.0290054082870483,0.0272494126111269,0.0605402847132318,0.0269933249801397,0.0693692461418326,0.0002560876309871986,-0.008828961428600797
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,frequency,18.5,100,0.0316228941082954,0.029688848182559,0.0283032841980457,0.0466695095745494,0.0278669744729995,0.0613655908224057,0.00043630972504619947,-0.014696081247856298
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,frequency,19.0,100,0.0324495434761047,0.0304337255656719,0.0291080567985773,0.0435592009343054,0.0292314756661653,0.0395038687232778,-0.0001234188675879981,0.0040553322110276
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,frequency,19.5,123,0.0331731401383876,0.0314102433621883,0.0300492569804191,0.0433293803577318,0.0300522353500127,0.0432345587557697,-2.9783695935994836e-06,9.48216019621001e-05
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,frequency,20.0,103,0.0348814390599727,0.0330122113227844,0.0309330262243747,0.0629823030659759,0.0313462615013122,0.0504646539785827,-0.0004132352769374986,0.012517649087393196
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,frequency,20.5,131,0.0381617993116378,0.0362771488726139,0.0347301512956619,0.042643857773504,0.0344945862889289,0.0491373395948048,0.00023556500673299618,-0.0064934818213008005
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,frequency,21.0,131,0.0436444990336895,0.0419449247419834,0.0392772518098354,0.0635994211113188,0.0392717495560646,0.063730599169324,5.5022537708004915e-06,-0.00013117805800519355
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,frequency,21.5,129,0.0327260419726371,0.0312156174331903,0.0296310167759656,0.0507630727028263,0.0297911763191223,0.0456323222539714,-0.00016015954315670017,0.005130750448854901
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,frequency,22.0,112,0.0310691241174936,0.0289296694099903,0.02763750590384,0.0446656851773087,0.0277292169630527,0.0414955466626593,-9.171105921270198e-05,0.0031701385146494024
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,frequency,22.5,124,0.0380786657333374,0.0363142564892768,0.0341424718499183,0.0598052899692389,0.0340641252696514,0.0619627506428475,7.834658026690394e-05,-0.0021574606736085994
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,frequency,23.0,140,0.0353138074278831,0.0337247736752033,0.0321113765239715,0.0478401179729203,0.0320672877132892,0.0491474302504439,4.408881068230369e-05,-0.0013073122775235993
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,frequency,23.5,120,0.0383213348686695,0.0359963215887546,0.0348667576909065,0.0313799812867825,0.0345542393624782,0.0400619330705976,0.0003125183284282962,-0.008681951783815096
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,frequency,24.0,117,0.0346035324037075,0.0324513986706733,0.0309816878288984,0.0452895992770608,0.0309669896960258,0.0457425268387274,1.469813287259883e-05,-0.0004529275616666009
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,frequency,24.5,132,0.0379181168973445,0.0355098880827426,0.0339573211967945,0.043722100231082,0.0343088433146476,0.0338228260617556,-0.0003515221178530953,0.0098992741693264
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,frequency,25.0,112,0.0366767980158329,0.0347310826182365,0.0329277478158474,0.0519227926814539,0.032647218555212,0.0599999742573624,0.0002805292606353968,-0.008077181575908497
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,frequency,25.5,145,0.0347727462649345,0.0334626398980617,0.0322962217032909,0.0348573274052527,0.032437827438116,0.0306255711763206,-0.00014160573482509958,0.004231756228932099
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,frequency,26.0,138,0.0374471768736839,0.0356240682303905,0.0340435802936553,0.0443657340456936,0.0339365154504776,0.0473711415832432,0.00010706484317769827,-0.0030054075375496037
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,frequency,26.5,158,0.0422614850103855,0.0404469594359397,0.0389541983604431,0.0369066326941316,0.038728792220354,0.0424795148892948,0.00022540614008910442,-0.005572882195163199
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,frequency,27.0,140,0.0374095663428306,0.0355087108910083,0.0341549478471279,0.0381248152892891,0.0341728180646896,0.0376215523683519,-1.7870217561700985e-05,0.0005032629209371989
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,frequency,27.5,157,0.0361647419631481,0.0342461951076984,0.0328021645545959,0.0421661603153653,0.0330544635653495,0.034798947404261,-0.00025229901075360384,0.007367212911104294
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,frequency,28.0,149,0.0455030649900436,0.0430811047554016,0.0410676822066307,0.0467356294645266,0.0409507900476455,0.0494489340477959,0.00011689215898520039,-0.0027133045832693006
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,frequency,28.5,166,0.0425166375935077,0.0399529859423637,0.0379167906939983,0.0509647827399639,0.0379167199134826,0.0509665543351026,7.078051570547084e-08,-1.771595138699844e-06
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,frequency,29.0,169,0.0372046381235122,0.0353731624782085,0.0337670892477035,0.0454037218610126,0.0339028090238571,0.0415669211158948,-0.0001357197761536061,0.003836800745117802
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,frequency,29.5,147,0.0424621142446994,0.0403454266488552,0.0381182953715324,0.0552015795174634,0.0383362844586372,0.0497985114323975,-0.0002179890871048043,0.005403068085065896
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,frequency,30.0,161,0.0405151471495628,0.0384883768856525,0.0365396402776241,0.0506318209733299,0.0368885435163974,0.0415666624240379,-0.0003489032387732974,0.009065158549291998
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,frequency,30.5,166,0.0396031104028224,0.0374557189643383,0.0361906439065933,0.0337752175829133,0.0360958203673362,0.0363068346998436,9.482353925710507e-05,-0.0025316171169303056
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,frequency,31.0,165,0.04358846321702,0.0413930863142013,0.0392960458993911,0.0506616104653862,0.0394908115267753,0.0459563409451146,-0.00019476562738419967,0.004705269520271595
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,frequency,31.5,155,0.0434495285153389,0.041210651397705,0.0392648503184318,0.0472159748336708,0.0391223803162574,0.0506730908301995,0.00014247000217439826,-0.0034571159965287035
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,frequency,32.0,165,0.043219793587923,0.0409102030098438,0.0392398945987224,0.0408286512467185,0.0392047613859176,0.0416874397693846,3.513321280480125e-05,-0.0008587885226660971
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,frequency,32.5,172,0.0412961766123771,0.0387940853834152,0.037314299494028,0.0381446262944956,0.0372075699269771,0.0408958077180577,0.00010672956705089914,-0.0027511814235621004
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,frequency,33.0,208,0.0376381799578666,0.0355426371097564,0.033808697015047,0.0487847902043663,0.0338640101253986,0.0472285435426244,-5.531311035160413e-05,0.0015562466617419016
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,frequency,33.5,182,0.0443387441337108,0.0420867912471294,0.0401891320943832,0.0450891858588918,0.0402300171554088,0.0441177394783505,-4.088506102559869e-05,0.0009714463805413007
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,frequency,34.0,185,0.0461686886847019,0.0438859947025775,0.0415820144116878,0.0524992154445668,0.0417659282684326,0.0483084967883946,-0.00018391385674480093,0.004190718656172203
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,frequency,34.5,200,0.0432019159197807,0.040810652077198,0.0389049276709556,0.046696739925583,0.0388429760932922,0.0482147646203669,6.195157766340081e-05,-0.0015180246947838968
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,frequency,35.0,203,0.0402864925563335,0.0382749289274215,0.0369015708565712,0.0358814009414514,0.0368095859885215,0.0382846677959516,9.198486804969791e-05,-0.002403266854500201
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,frequency,35.5,212,0.0436271652579307,0.0410870611667633,0.0393887795507907,0.0413337329988039,0.0392639487981796,0.044371934054472,0.00012483075261109783,-0.0030382010556680994
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,frequency,36.0,180,0.0440271198749542,0.0418734587728977,0.0396446958184242,0.0532261489685214,0.0394973121583461,0.0567458883069264,0.00014738366007809728,-0.0035197393384049994
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,frequency,36.5,205,0.046657495200634,0.044004812836647,0.0421841666102409,0.0413737977517284,0.0421962812542915,0.0410984950457364,-1.2114644050598145e-05,0.0002753027059919991
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,frequency,37.0,204,0.0444390214979648,0.0422936156392097,0.0403329879045486,0.046357534228959,0.0402480885386467,0.0483649144119679,8.489936590190539e-05,-0.002007380183008896
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,frequency,37.5,216,0.0482707619667053,0.0458103530108928,0.0433084443211555,0.0546144817775669,0.0433351323008537,0.0540319064873954,-2.668797969820197e-05,0.0005825752901714998
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,frequency,38.0,219,0.0413668788969516,0.0391761139035224,0.0376716144382953,0.0384034891498477,0.03743327409029,0.0444873071771346,0.00023834034800530174,-0.0060838180272869
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,frequency,38.5,182,0.0392263270914554,0.0368368960916996,0.0353038422763347,0.0416173450539519,0.035184621810913,0.0448537867216998,0.00011922046542169745,-0.0032364416677478983
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,frequency,39.0,209,0.0414258800446987,0.0392693877220153,0.0373078547418117,0.0499506891752209,0.0372669696807861,0.0509918325033278,4.088506102559869e-05,-0.0010411433281068971
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,frequency,39.5,225,0.0425694584846496,0.0406475663185119,0.0383866317570209,0.0556228765032194,0.0384261906147003,0.0546496606071092,-3.955885767939482e-05,0.0009732158961101994
freq_context_only,freq_context_only,shared_random,frequency,H24_D64_embedding,context_only_no_direct_frequency,z_window_summary,frequency,40.0,223,0.0434245914220809,0.0412385910749435,0.0390458740293979,0.0531714830305603,0.0390424989163875,0.053253326588316,3.3751130103995552e-06,-8.184355775569391e-05
freq_direct_only_nofreq_context,freq_direct_only_nofreq_context,shared_random,frequency,H24_D64_embedding,direct_rbf16_no_frequency_context,z_window_no_frequency_context,pattern,0.0,567,0.0146264415234327,0.0099554676562547,0.0101616755127906,-0.0207130256112435,0.0101507473737001,-0.0196153233768666,1.0928139090499861e-05,-0.0010977022343768988
freq_direct_only_nofreq_context,freq_direct_only_nofreq_context,shared_random,frequency,H24_D64_embedding,direct_rbf16_no_frequency_context,z_window_no_frequency_context,pattern,1.0,597,0.0575314797461032,0.0556658320128917,0.0530761592090129,0.0465217658702925,0.0527279004454612,0.0527780051279947,0.0003482587635517051,-0.006256239257702204
freq_direct_only_nofreq_context,freq_direct_only_nofreq_context,shared_random,frequency,H24_D64_embedding,direct_rbf16_no_frequency_context,z_window_no_frequency_context,pattern,2.0,583,0.0139915384352207,0.0091670639812946,0.0091669792309403,9.24509248140314e-06,0.009332519955933,-0.0180489603842707,-0.00016554072499270003,0.018058205476752104
freq_direct_only_nofreq_context,freq_direct_only_nofreq_context,shared_random,frequency,H24_D64_embedding,direct_rbf16_no_frequency_context,z_window_no_frequency_context,pattern,3.0,508,0.0521741509437561,0.0510822869837284,0.0483626797795295,0.0532397307322033,0.0482449568808078,0.0555443045027394,0.00011772289872170189,-0.0023045737705361044
freq_direct_only_nofreq_context,freq_direct_only_nofreq_context,shared_random,frequency,H24_D64_embedding,direct_rbf16_no_frequency_context,z_window_no_frequency_context,pattern,4.0,535,0.0395955853164196,0.0388183966279029,0.0370376259088516,0.0458744016689068,0.0369325801730155,0.0485804829334926,0.00010504573583610538,-0.002706081264585797
freq_direct_only_nofreq_context,freq_direct_only_nofreq_context,shared_random,frequency,H24_D64_embedding,direct_rbf16_no_frequency_context,z_window_no_frequency_context,pattern,5.0,580,0.0586897656321525,0.0570518560707569,0.0545815490186214,0.0432993284052273,0.0543842874467372,0.0467569121802321,0.00019726157188420385,-0.0034575837750047966
freq_direct_only_nofreq_context,freq_direct_only_nofreq_context,shared_random,frequency,H24_D64_embedding,direct_rbf16_no_frequency_context,z_window_no_frequency_context,pattern,6.0,545,0.0330859087407588,0.0324013344943523,0.0307947658002376,0.0495834112756903,0.0306708998978137,0.0534062754989355,0.00012386590242390028,-0.0038228642232452023
freq_direct_only_nofreq_context,freq_direct_only_nofreq_context,shared_random,frequency,H24_D64_embedding,direct_rbf16_no_frequency_context,z_window_no_frequency_context,pattern,7.0,591,0.0510305427014827,0.0501887165009975,0.0476079881191253,0.0514204897393796,0.0473766326904296,0.0560301997464303,0.00023135542869569953,-0.004609710007050703
freq_direct_only_nofreq_context,freq_direct_only_nofreq_context,shared_random,frequency,H24_D64_embedding,direct_rbf16_no_frequency_context,z_window_no_frequency_context,pattern,8.0,558,0.0141328498721122,0.0092587266117334,0.0091780479997396,0.0087137913643056,0.009262285195291,-0.0003843491342638,-8.423719555140062e-05,0.0090981404985694
freq_direct_only_nofreq_context,freq_direct_only_nofreq_context,shared_random,frequency,H24_D64_embedding,direct_rbf16_no_frequency_context,z_window_no_frequency_context,pattern,9.0,546,0.0527445487678051,0.051623735576868,0.0489032641053199,0.0526980746578728,0.0486911907792091,0.0568061331650892,0.0002120733261107982,-0.004108058507216399
freq_direct_only_nofreq_context,freq_direct_only_nofreq_context,shared_random,frequency,H24_D64_embedding,direct_rbf16_no_frequency_context,z_window_no_frequency_context,pattern,10.0,532,0.0144265862181782,0.0096758352592587,0.0095319859683513,0.0148668602816211,0.0097967628389596,-0.0124978956814329,-0.0002647768706083003,0.027364755963054002
freq_direct_only_nofreq_context,freq_direct_only_nofreq_context,shared_random,frequency,H24_D64_embedding,direct_rbf16_no_frequency_context,z_window_no_frequency_context,pattern,11.0,552,0.0470946505665779,0.0463806055486202,0.0436212867498397,0.0594929446509248,0.0433261282742023,0.0658567786747826,0.0002951584756374012,-0.0063638340238577965
freq_direct_only_nofreq_context,freq_direct_only_nofreq_context,shared_random,frequency,H24_D64_embedding,direct_rbf16_no_frequency_context,z_window_no_frequency_context,pattern,12.0,552,0.0333683714270591,0.032706432044506,0.0307414177805185,0.0600803616032956,0.0307545252144336,0.0596796014746059,-1.310743391510008e-05,0.0004007601286896978
freq_direct_only_nofreq_context,freq_direct_only_nofreq_context,shared_random,frequency,H24_D64_embedding,direct_rbf16_no_frequency_context,z_window_no_frequency_context,pattern,13.0,551,0.0506133325397968,0.0497575923800468,0.0473509132862091,0.048368077688639,0.0470912493765354,0.0535866563467538,0.00025966390967369773,-0.0052185786581148
freq_direct_only_nofreq_context,freq_direct_only_nofreq_context,shared_random,frequency,H24_D64_embedding,direct_rbf16_no_frequency_context,z_window_no_frequency_context,pattern,14.0,557,0.0292822178453207,0.0282771904021501,0.0267051309347152,0.0555946133642522,0.0266183502972126,0.0586635405196202,8.67806375026009e-05,-0.0030689271553680023
