variant,base_variant,split_id,deploy_context_mode,use_z_gru_state,epoch,train_loss,train_bce,val_loss,val_bce,validation_performed,lr,residual_scale,context_dim,batch_size,aux_count_weight,aux_psth_weight,dropout,weight_decay,use_pattern_embedding,use_bit_features,current_bit_feature_mode,current_bit_encoder,use_prev_pattern_context,use_prev_pattern_bit_context,z_history_len,z_gru_hidden_dim,z_gru_layers,z_history_pattern_mode,use_frequency_features,use_rbf_features,use_frequency_film,freq_rbf_dim,experiment_group,history_strategy,freq_strategy
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,z_window_summary,True,48,0.0340348614051553,0.0340297069471626,0.0346583401355746,0.0346528367152987,True,0.0008,0.3075569272041321,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,1,embedding,True,True,False,16,baseline,H24_D64_embedding,direct_rbf16_plus_context
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,z_window_summary,True,49,0.0339953124364284,0.033990184379915,,,False,0.0008,0.309376984834671,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,1,embedding,True,True,False,16,baseline,H24_D64_embedding,direct_rbf16_plus_context
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,z_window_summary,True,50,0.0339824069105994,0.0339772815851294,0.0346254892831231,0.0346200210586875,True,0.0008,0.3109996318817138,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,1,embedding,True,True,False,16,baseline,H24_D64_embedding,direct_rbf16_plus_context
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,z_window_summary,True,51,0.0339579280159233,0.0339528107779428,,,False,0.0008,0.3130183815956116,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,1,embedding,True,True,False,16,baseline,H24_D64_embedding,direct_rbf16_plus_context
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,z_window_summary,True,52,0.0339217925117428,0.0339166903650207,0.0346446196748284,0.0346391348366852,True,0.0008,0.3151745200157165,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,1,embedding,True,True,False,16,baseline,H24_D64_embedding,direct_rbf16_plus_context
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,z_window_summary,True,53,0.0339001648969811,0.0338950678929156,,,False,0.0008,0.3170078098773956,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,1,embedding,True,True,False,16,baseline,H24_D64_embedding,direct_rbf16_plus_context
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,z_window_summary,True,54,0.0338825670250381,0.0338774785201535,0.0346386051681373,0.0346331041051214,True,0.0008,0.3189078271389007,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,1,embedding,True,True,False,16,baseline,H24_D64_embedding,direct_rbf16_plus_context
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,z_window_summary,True,55,0.0338648706239749,0.0338597812513889,,,False,0.0008,0.3206892609596252,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,1,embedding,True,True,False,16,baseline,H24_D64_embedding,direct_rbf16_plus_context
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,z_window_summary,True,56,0.0338425330009368,0.0338374506722574,0.0346317582334131,0.0346263127052355,True,0.0008,0.3227343261241913,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,1,embedding,True,True,False,16,baseline,H24_D64_embedding,direct_rbf16_plus_context
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,z_window_summary,True,57,0.0338593279043253,0.0338542208476901,,,False,0.0008,0.3242190778255462,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,1,embedding,True,True,False,16,baseline,H24_D64_embedding,direct_rbf16_plus_context
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,z_window_summary,True,58,0.0337904947616502,0.0337854304874585,0.034573021797018,0.034567538203983,True,0.0008,0.326701283454895,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,1,embedding,True,True,False,16,baseline,H24_D64_embedding,direct_rbf16_plus_context
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,z_window_summary,True,59,0.0337755929479383,0.033770533860722,,,False,0.0008,0.3282348811626434,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,1,embedding,True,True,False,16,baseline,H24_D64_embedding,direct_rbf16_plus_context
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,z_window_summary,True,60,0.0337538210399869,0.0337487690780678,0.0345706672780842,0.0345652229950149,True,0.0008,0.3300807178020477,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,1,embedding,True,True,False,16,baseline,H24_D64_embedding,direct_rbf16_plus_context
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,z_window_summary,True,61,0.0337064282167974,0.0337014029035954,,,False,0.0008,0.3322681486606598,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,1,embedding,True,True,False,16,baseline,H24_D64_embedding,direct_rbf16_plus_context
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,z_window_summary,True,62,0.0337102885426674,0.0337052456881283,0.0345377118800224,0.0345322862627062,True,0.0008,0.3341545164585113,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,1,embedding,True,True,False,16,baseline,H24_D64_embedding,direct_rbf16_plus_context
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,z_window_summary,True,63,0.0336772400731122,0.0336722106622302,,,False,0.0008,0.3355878591537475,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,1,embedding,True,True,False,16,baseline,H24_D64_embedding,direct_rbf16_plus_context
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,z_window_summary,True,64,0.0336622540026156,0.0336572314541838,0.034588671811803,0.0345831980266086,True,0.0008,0.3377996981143951,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,1,embedding,True,True,False,16,baseline,H24_D64_embedding,direct_rbf16_plus_context
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,z_window_summary,True,65,0.0336432586328237,0.0336382426692223,,,False,0.0008,0.3398551046848297,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,1,embedding,True,True,False,16,baseline,H24_D64_embedding,direct_rbf16_plus_context
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,z_window_summary,True,66,0.0335970962413834,0.0335921012444907,0.034567776135055,0.0345623685881144,True,0.0008,0.3420920670032501,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,1,embedding,True,True,False,16,baseline,H24_D64_embedding,direct_rbf16_plus_context
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,z_window_summary,True,67,0.0335736367758119,0.0335686478636994,,,False,0.0008,0.3440345525741577,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,1,embedding,True,True,False,16,baseline,H24_D64_embedding,direct_rbf16_plus_context
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,z_window_summary,True,68,0.0335704270977453,0.0335654321828006,0.0345385203717065,0.0345330715463752,True,0.0008,0.3457030951976776,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,1,embedding,True,True,False,16,baseline,H24_D64_embedding,direct_rbf16_plus_context
