variant,base_variant,split_id,experiment_group,history_strategy,freq_strategy,deploy_context_mode,electrode,model_bce,global_bce,pattern_bce,improvement_vs_pattern
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,baseline,H24_D64_embedding,direct_rbf16_plus_context,z_window_summary,98,0.0321525819599628,0.0370944365859031,0.0348284319043159,0.0768294694318842
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,baseline,H24_D64_embedding,direct_rbf16_plus_context,z_window_summary,99,0.0727018415927887,0.0818584412336349,0.0756188705563545,0.038575410371832
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,baseline,H24_D64_embedding,direct_rbf16_plus_context,z_window_summary,100,0.0052545596845448,0.0065689445473253,0.0061284783296287,0.1425996141422026
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,baseline,H24_D64_embedding,direct_rbf16_plus_context,z_window_summary,101,0.0075714411213994,0.0083768544718623,0.0082387635484337,0.0809978855578685
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,baseline,H24_D64_embedding,direct_rbf16_plus_context,z_window_summary,102,0.0760556459426879,0.0850995704531669,0.0793290138244628,0.0412631863673248
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,baseline,H24_D64_embedding,direct_rbf16_plus_context,z_window_summary,103,0.0553801842033863,0.0592222400009632,0.0571078173816204,0.0302521310994827
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,baseline,H24_D64_embedding,direct_rbf16_plus_context,z_window_summary,104,0.0571613758802413,0.0642729178071022,0.0611612871289253,0.0653993961940711
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,baseline,H24_D64_embedding,direct_rbf16_plus_context,z_window_summary,105,1.4389560419658665e-05,1.0356359780416824e-05,1.0465473678777926e-05,-0.374955483270487
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,baseline,H24_D64_embedding,direct_rbf16_plus_context,z_window_summary,106,0.0172160454094409,0.0209090746939182,0.0199086535722017,0.1352481298142833
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,baseline,H24_D64_embedding,direct_rbf16_plus_context,z_window_summary,107,0.0549866072833538,0.0599573440849781,0.0566188804805278,0.0288291323198351
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,baseline,H24_D64_embedding,direct_rbf16_plus_context,z_window_summary,108,1.482196694269078e-05,1.2070039701939097e-05,1.2769611203111708e-05,-0.1607218659154595
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,baseline,H24_D64_embedding,direct_rbf16_plus_context,z_window_summary,109,0.0178783759474754,0.0189759954810142,0.0188633166253566,0.0522146077194745
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,baseline,H24_D64_embedding,direct_rbf16_plus_context,z_window_summary,110,0.0405292771756649,0.0439387634396553,0.0423017553985118,0.0419008196267273
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,baseline,H24_D64_embedding,direct_rbf16_plus_context,z_window_summary,111,0.0002087687462335,0.000227166849072,0.0002173607936128,0.03952896581089
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,baseline,H24_D64_embedding,direct_rbf16_plus_context,z_window_summary,112,0.0607297271490097,0.0681150555610656,0.0636304169893264,0.0455865288577841
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,baseline,H24_D64_embedding,direct_rbf16_plus_context,z_window_summary,113,0.0549744144082069,0.058929618448019,0.0566799007356166,0.030089790300886
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,baseline,H24_D64_embedding,direct_rbf16_plus_context,z_window_summary,114,0.0502182133495807,0.0546001568436622,0.0520077683031559,0.0344093779056953
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,baseline,H24_D64_embedding,direct_rbf16_plus_context,z_window_summary,115,0.0307081621140241,0.0365435294806957,0.0343741066753864,0.1066484315063601
