variant,base_variant,split_id,deploy_context_mode,use_z_gru_state,epoch,train_loss,train_bce,val_loss,val_bce,validation_performed,lr,residual_scale,context_dim,batch_size,aux_count_weight,aux_psth_weight,dropout,weight_decay,use_pattern_embedding,use_bit_features,current_bit_feature_mode,current_bit_encoder,use_prev_pattern_context,use_prev_pattern_bit_context,z_history_len,z_gru_hidden_dim,z_gru_layers,z_history_pattern_mode,use_frequency_features,use_rbf_features,use_frequency_film,freq_rbf_dim,experiment_group,history_strategy,freq_strategy
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,z_window_summary,True,58,0.03368694101280146,0.03368192414832927,0.0343081269835516,0.03430279719023458,True,0.0008,0.3285633325576782,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,history,H24_D64_embedding_layers2,direct_rbf16_plus_context
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,z_window_summary,True,59,0.03365098159666861,0.033645972426112475,,,False,0.0008,0.3304039239883423,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,history,H24_D64_embedding_layers2,direct_rbf16_plus_context
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,z_window_summary,True,60,0.0336181333687838,0.03361313373012084,0.03433135653083975,0.034326014788999035,True,0.0008,0.3333399295806885,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,history,H24_D64_embedding_layers2,direct_rbf16_plus_context
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,z_window_summary,True,61,0.03358617344354807,0.033581187519472366,,,False,0.0008,0.33556050062179565,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,history,H24_D64_embedding_layers2,direct_rbf16_plus_context
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,z_window_summary,True,62,0.03356020865237896,0.03355523144266733,0.03427913189268808,0.03427383070090403,True,0.0008,0.33800601959228516,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,history,H24_D64_embedding_layers2,direct_rbf16_plus_context
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,z_window_summary,True,63,0.03354286188674339,0.03353788166028526,,,False,0.0008,0.3402021825313568,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,history,H24_D64_embedding_layers2,direct_rbf16_plus_context
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,z_window_summary,True,64,0.033532471339933624,0.03352748971757173,0.034281188292234435,0.03427582697903133,True,0.0008,0.3418565094470978,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,history,H24_D64_embedding_layers2,direct_rbf16_plus_context
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,z_window_summary,True,65,0.03349471124362241,0.03348974090751039,,,False,0.0008,0.3441258370876312,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,history,H24_D64_embedding_layers2,direct_rbf16_plus_context
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,z_window_summary,True,66,0.03346906627636031,0.03346410128666005,0.03424358432391276,0.03423821478747626,True,0.0008,0.3459390699863434,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,history,H24_D64_embedding_layers2,direct_rbf16_plus_context
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,z_window_summary,True,67,0.03344827244707006,0.03344330974355245,,,False,0.0008,0.3484031558036804,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,history,H24_D64_embedding_layers2,direct_rbf16_plus_context
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,z_window_summary,True,68,0.03342056527365873,0.03341561484924426,0.03417534768146564,0.03417005578074792,True,0.0008,0.350338876247406,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,history,H24_D64_embedding_layers2,direct_rbf16_plus_context
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,z_window_summary,True,69,0.03338664340707545,0.03338169899497013,,,False,0.0008,0.352824866771698,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,history,H24_D64_embedding_layers2,direct_rbf16_plus_context
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,z_window_summary,True,70,0.033357875689646745,0.033352943685420036,0.03426025486838671,0.03425497692893651,True,0.0008,0.35457104444503784,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,history,H24_D64_embedding_layers2,direct_rbf16_plus_context
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,z_window_summary,True,71,0.03336022019531234,0.03335527640144075,,,False,0.0008,0.3563636541366577,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,history,H24_D64_embedding_layers2,direct_rbf16_plus_context
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,z_window_summary,True,72,0.033321433480072236,0.03331649850369659,0.03422476454030651,0.034219464933129676,True,0.0008,0.3588045835494995,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,history,H24_D64_embedding_layers2,direct_rbf16_plus_context
